SplitID,Threads,VDD,TechType,Channel_UCS,SelectiveGate,Type,Xucs_Crystal,Zucs_Crystal,Sl_GPa,Sw_GPa,Sh_GPa,GeMoleCh,GeMoleSD,Nstop,Nsde,Nch,Tiox,Thfo2,Tspacer,W,H,Lg,Temperature,SiOCN_perm,iOxide_perm,HfO2_perm,WF_init,deltaVGATE,semi_name,vert_semi,horiz_semi,ox,WF,dg_coeff,peak_posX,peak_posY,TargetPoints,Parent_Path,rect_mesh_node,DG_target_node,DG_error,Ninv_error,vert_semi_opt,horiz_semi_opt,ox_opt,WF_opt,dosFin,dosStop,mnFin,mnStop,alpha1_Fin,alpha2_Fin,alpha3_Fin,alpha1_Stop,alpha2_Stop,alpha3_Stop,TotalMCsimTime,IDLIN_MC_uA,IDSAT_MC_uA,IOFF_MC_nA,VTL_MC_mV,VTS_MC_mV,SSlin_MC_mVdec,SSsat_MC_mVdec,genopt_RMSDCost,NinvOn_error
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.12147887702405358,0.56048209268079896,0.17048692183155417,4.7624553719780334,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.101812067339,0.0343205398643,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.075972351919688777,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.12175891475702991,0.55919301963903134,0.17048692183155417,4.7624553719780334,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.101831203252,0.0345065711672,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.076027289210740548,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.11863484762625545,0.87069314676304022,0.16234696499380921,4.7563842725653895,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0801014745847,0.066011119868,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.073395211617893724,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.11863484762625545,0.87069314676304022,0.16234696499380921,4.7573842725653899,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0825777368814,0.055198482578,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.070235158956777122,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.11863484762625545,0.87069314676304022,0.16272121339934439,4.7563842725653895,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0800955412127,0.0660008739318,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.073387366357966138,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.11863484762625545,0.87270030175912461,0.16234696499380921,4.7563842725653895,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0800302900088,0.0658574815699,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.073287294934464439,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.11890832919436932,0.87069314676304022,0.16234696499380921,4.7563842725653895,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.080251310612,0.0659906284798,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.073467802138428961,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.10868523785348067,1.9982514928668906,0.14303748666838911,4.7465065735358589,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0709176358591,0.132350251418,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.10617414969344402,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.10868523785348067,1.9982514928668906,0.14303748666838911,4.7475065735358593,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0712677370389,0.121539816192,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.099626846940548464,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.10868523785348067,1.9982514928668906,0.14336722212922415,4.7465065735358589,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0709339211418,0.132350251418,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.10617958894947491,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.10868523785348067,2.0028579382974674,0.14303748666838911,4.7465065735358589,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0712217397278,0.132266824163,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.10622393558897271,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.1089357832022861,1.9982514928668906,0.14303748666838911,4.7465065735358589,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0712766504849,0.132322438772,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.1062769700050681,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.11769231577326705,0.9391156137306651,0.1604856712498518,4.7554847859891876,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0755160210816,0.070975352977,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.073280864385617067,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.11769231577326705,0.9391156137306651,0.1604856712498518,4.7564847859891879,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.077495853071,0.0601781244118,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.069379441843114092,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.11769231577326705,0.9391156137306651,0.16085562893017424,4.7554847859891876,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.07551245493,0.070975352977,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.073279026944157166,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.11769231577326705,0.94128049880298714,0.1604856712498518,4.7554847859891876,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0754373747293,0.0708391152302,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.073174373084592889,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.11796362458106378,0.9391156137306651,0.1604856712498518,4.7554847859891876,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0756899207557,0.0709543877605,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.073360375021095478,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.11447206874735068,1.0701604457437366,0.15538312920607261,4.7553912717074613,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0681900349323,0.0645406603244,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.066390427394233106,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.11447206874735068,1.0701604457437366,0.15538312920607261,4.7563912717074617,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0704138343537,0.0537314300246,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.062630562191628089,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.11447206874735068,1.0701604457437366,0.15574132431218166,4.7553912717074613,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0681880071195,0.0645304835365,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.066384439518547875,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.11447206874735068,1.0726274203527271,0.15538312920607261,4.7553912717074613,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0680994048259,0.0644083992514,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.066279600299675751,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.11473595411908302,1.0701604457437366,0.15538312920607261,4.7553912717074613,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0684005772609,0.0645203072242,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.066488754740668385,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.10244841037678505,1.8045471335872101,0.13654451659141612,4.7550172145805565,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0552732562615,0.0449267009956,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.05036636437195708,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.10244841037678505,1.8045471335872101,0.13654451659141612,4.7560172145805568,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0560625323855,0.0341169739911,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.046405686352992505,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.10244841037678505,1.8045471335872101,0.13685928421039104,4.7550172145805565,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0552818031271,0.0449174031199,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.050366908084669273,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.10244841037678505,1.8087070443529201,0.13654451659141612,4.7550172145805565,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.055455146222,0.0448337401489,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.050424882242016626,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.10268457835340591,1.8045471335872101,0.13654451659141612,4.7550172145805565,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0555650195686,0.0448988085628,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.050514227748317923,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.080816749009507222,1.7613770522454029,0.13369330962881096,4.7599635974732282,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0743478854461,0.00504416726241,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.052692749471239295,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.080816749009507222,1.7613770522454029,0.13369330962881096,4.7609635974732285,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0730532224241,0.0158437892853,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.05285735031886301,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.080816749009507222,1.7613770522454029,0.13400150453692772,4.7599635974732282,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0743346949351,0.00504416726241,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.052683443767779413,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.080816749009507222,1.7654374456957775,0.13369330962881096,4.7599635974732282,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0742846634989,0.00513278974617,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.052652429961603839,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.081003050856655975,1.7613770522454029,0.13369330962881096,4.7599635974732282,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0737614339509,0.0050663262741,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.052280095640734145,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.091710218131551155,1.7842629951018303,0.13520593695234204,4.757326440700969,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0519934135283,0.0215455116017,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.039796508141442505,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.091710218131551155,1.7842629951018303,0.13520593695234204,4.7583264407009693,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.051488365677,0.0107477998187,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.037192519416082308,
